Tabf21,Tabf22,Tabf23,Tabf24,Tabf25,Tabf26,Tabf27,Tabf28,Tabf29,Tabf210,Tabf211,Tabf212,Tabf213,Tabf214,Tabf215,Tabf216,Tabf217,Tabf218,Tabf219,Tabf220,Tabf221,Tabf222,Tabf223,Tabf224,Tabf225,Tabf226,Tabf227,Tabf228,Tabf229,Tabf230,Tabf231,Tabf232,Tabf233,Tabf234,Tabf235,Tabf236,Tabf237,Tabf238,Tabf239,Tabf240,Tabf241,Tabf242,Tabf243,Tabf244,Tabf245,Tabf246,Tabf247,Tabf248,Tabf249,Tabf250,Tabf251,Tabf252,Tabf253,Tabf254,Tabf255,Tabf256,Tabf257,Tabf258,Tabf259,Tabf260,Tabf261,Tabf262,Tabf263,Tabf264,Tabf265,Tabf266,Tabf267,Tabf268,Tabf269,Tabf270,Tabf271,Tabf272,Tabf273,Tabf274,Tabf275,Tabf276,Tabf277,Tabf278,Tabf279,Tabf280,Tabf281,Tabf282,Tabf283,Tabf284,Tabf285,Tabf286,Tabf287,Tabf288,Tabf289,Tabf290,Tabf291,Tabf292,Tabf293,Tabf294,Tabf295,Tabf296,Tabf297,Tabf298,Tabf299,Tabf2100,Tabf2101,Tabf2102,Tabf2103,Tabf2104,Tabf2105,Tabf2106
102,-27,1347,-1.53904410600863e-27,2.09138910292778e-23,-8.90292154898971e-20,1.82878816484552e-16,-2.0688679699512e-13,1.33707509031509e-10,-4.94601138423321e-08,1.1296492440177e-05,-0.00186742442388809,-0.162296380170863,1.43832031704169,-433.723151484732,413.937136325179,-1.90024988481662e-23,-1.10689639402783e-21,1.03368807766183e-17,4.6158171388396e-16,-2.18387038794141e-12,-6.59366620465522e-11,2.26501859145011e-07,4.22759231431803e-06,-0.0132994302312616,-0.114650429768827,-14.7393543130223,-529.98960659774,499.704043312778,-2.74835356626133e-24,-2.92196936047496e-22,2.04578875841244e-18,1.57106668980084e-16,-5.82298965820997e-13,-2.80935876799038e-11,7.88347968583969e-08,1.71460151696907e-06,-0.00587991848819362,-0.00405902814500797,-17.3249082923389,-422.278863806669,383.127734849062,-3.37353783778242e-24,-2.06195352718537e-22,1.7259371453668e-18,8.62442173665726e-17,-3.43826279245065e-13,-1.20875687519647e-11,3.49787463920581e-08,7.06008036933442e-07,-0.00274973198055996,-0.0123021988158047,-14.4058060945531,-419.434534824254,381.014110563185,-8.07626888325111e-120,1.64886044544828e-117,1.65240859290943e-113,-3.47777758109905e-111,-1.49644542870576e-107,3.56408233450233e-105,7.92375190144773e-102,-2.32477366836814e-99,-2.73949703652468e-96,1.06370745122758e-93,6.72868881563421e-91,-3.56278480103333e-88,-1.39350199215429e-85,8.87662668972131e-83,3.32459828846184e-80,-1.63537880557801e-77,-9.58905772517293e-75,2.13413749819892e-72,2.53933371775744e-69,-1.65949233359905e-67,-5.31497998856943e-64,-9.76909165954967e-64,8.56656591933108e-59,2.45079776591792e-57,-1.06988636730978e-53,-4.09693536686476e-52,1.04435874696961e-48,4.2320440261072e-47,-8.00532130550828e-44,-3.15664331728747e-42,4.81741666163861e-39,1.77854252352143e-37,-2.263861679268e-34,-7.67745116978897e-33,8.21940537212779e-30,2.53841579618275e-28,-2.26670323681572e-25,-6.35849439811562e-24,4.62932165865562e-21,1.17934506766006e-19,-6.74333941261403e-17,-1.5549728261595e-15,6.60774383821386e-13,1.35625721059828e-11,-3.93931761576309e-09,-6.83391971726306e-08,1.17767832565997e-05,0.00014878113850193,-0.021552154583752,-0.137344790214882,-19.5935848520614
103,-8,1432,5.14426776048521e-27,-4.09130211845795e-23,1.41582117161663e-19,-2.78168417548285e-16,3.38474552973131e-13,-2.59801491334456e-10,1.21740447330141e-07,-3.1631255834213e-05,0.00403203453779743,-0.544516444503005,-0.634261141075236,-382.270774157565,427.146071833096,-3.08056560292982e-23,2.94891253391695e-21,1.40286838599496e-17,-9.41217150330421e-16,-2.42586002958563e-12,9.7072069131464e-11,2.00302622820134e-07,-3.39805005307919e-06,-0.00971722049157873,-0.00586174592374462,-19.4537482875991,-419.490781477367,515.70037934026,-1.76406252293086e-25,-4.77741833418383e-22,5.83711465756227e-19,9.37700817333628e-17,-2.09904598180999e-13,4.18551066044534e-12,2.85694956440108e-08,-1.42584765882369e-06,-0.00285747075304595,0.0436405940222651,-18.7692441570083,-486.137321117319,549.858864341918,-4.83702685263117e-25,1.2523824870847e-22,3.82047962784789e-19,-8.90910004688482e-17,-1.12380883094148e-13,2.23098021990506e-11,1.5221166204993e-08,-2.28440066934571e-06,-0.00180690282540058,0.0737234211207576,-20.4167577034262,-484.142227863565,544.451100042702,1.60487795427271e-118,-1.11974833728137e-115,-2.00724652354549e-112,1.37617540656562e-109,1.149004764446e-106,-7.13512025441151e-104,-4.07142060901578e-101,1.87512759718092e-98,1.02998700677084e-95,-1.75686264526355e-93,-1.99592314650227e-90,-4.30048780790973e-88,2.76395427180035e-85,1.74559202436548e-82,-1.17503637765045e-80,-2.42779095641579e-77,-7.03213932762045e-75,-8.25200931761898e-75,2.51690028705218e-69,6.44026564756485e-67,-4.97518502510792e-64,-1.39198587537781e-61,6.94146421709044e-59,1.76897530352255e-56,-7.31664052688081e-54,-1.57085731360422e-51,6.00030486479002e-49,1.0208772679874e-46,-3.88409397986733e-44,-4.87857870926424e-42,1.995528074899e-39,1.66856855350016e-37,-8.12048210073067e-35,-3.75082522142478e-33,2.5899618275364e-30,3.91439440075952e-29,-6.33697574433308e-26,5.2530457439616e-25,1.14636025619214e-21,-2.68979821829174e-20,-1.4417497470091e-17,4.41783857151239e-16,1.13019562076205e-13,-3.42876732388765e-12,-4.36335744182628e-10,9.31361025438795e-09,4.43129925029646e-07,1.00744967248665e-05,-0.00906499806639328,-0.047328401598012,-17.2436107122346
104,-79,1362,9.05953787215335e-28,-9.87247665355224e-24,4.0351842326293e-20,-8.43011680268717e-17,9.93175704786645e-14,-6.66756584511516e-11,2.36864170744958e-08,-3.46425740961561e-06,0.000498344377804878,-0.595997483518308,0.128277158393284,-536.063821442629,502.032274805527,-5.56516453645558e-25,3.28667532330658e-22,4.74846586348245e-19,-1.98243745821786e-16,-1.64366197344752e-13,4.10244123637028e-11,2.86449407193505e-08,-3.29342449432355e-06,-0.00374100161805087,0.0769464623619246,-17.8319396443131,-579.620525593487,618.423584344237,-7.68871555526483e-26,-5.04022455560478e-23,9.32527076647649e-20,4.20866742128382e-17,-4.465656726497e-14,-1.19787013521557e-11,1.0469725895073e-08,1.35423833705655e-06,-0.00180074013282143,-0.0535425967419024,-17.4684646245179,-604.588038468538,586.621761929434,-2.19720657181177e-26,2.68457562100296e-23,2.05511372203675e-20,-2.34057720500436e-17,-9.320113426284e-15,6.8349832557079e-12,2.79327797548685e-09,-7.26637926745827e-07,-0.00102340382619505,0.0195542217087634,-16.9306341654977,-601.589915358737,580.696250954773,3.14415600478899e-124,9.3778411505717e-121,-2.37745817769963e-118,-2.07639542034122e-114,-3.81368335212635e-112,1.97107080759233e-108,7.19951840407425e-106,-9.82283503824773e-103,-5.36817705724913e-100,2.0647429228612e-97,2.32465088022154e-94,5.30826753272764e-92,-6.35289145098605e-89,-5.65231160548217e-86,1.12877173778212e-83,2.16319240013405e-80,-1.65608919152867e-78,-4.93847829579627e-75,4.55479572724058e-73,6.59259176052586e-70,-1.75797009058725e-67,-1.97735869904958e-65,5.01482065719625e-62,-1.27635109984815e-59,-9.88609454685417e-57,3.37209970119546e-54,1.38183623172928e-51,-4.91970631975003e-49,-1.38161908892417e-46,4.95242029098174e-44,9.63513206005634e-42,-3.62562573186971e-39,-4.22190382460581e-37,1.94698698372872e-34,6.23387873735999e-33,-7.55741769658421e-30,5.44199246485651e-28,2.04200930754834e-25,-4.4595520069911e-23,-3.55419892177568e-21,1.66001586592448e-18,3.24645326561732e-17,-3.56376522722508e-14,1.1848738072684e-15,4.32199802069682e-10,-3.06157213365518e-09,-2.53818759122769e-06,2.35456316016807e-05,0.00116867835591635,0.0105353856536119,-16.8204775168015
105,-57,1380,1.06555844296038e-26,-7.33064685343165e-23,2.17066496945983e-19,-3.60292914978326e-16,3.64179452554889e-13,-2.26006491647854e-10,8.09292689045358e-08,-1.36257647668184e-05,0.000645849102797699,-0.381650236020211,4.35850677035743,-462.264439060021,450.954793212549,-3.99793008833121e-24,3.26207357706659e-22,2.49104116416231e-18,-1.3192840263847e-16,-6.2721228993316e-13,1.6758920468085e-11,8.09268954480959e-08,-7.11182682573472e-07,-0.00665191967023908,0.00726564009825703,-15.4613717255423,-515.024857677784,511.699821401922,2.89178323873445e-25,2.18768075556933e-23,-1.41035932243893e-19,-1.17700051733793e-17,7.79747506801486e-15,2.37211144516024e-12,4.90404059973257e-09,-1.51979372443637e-07,-0.0017573419875993,-0.00397900877542693,-14.9139528134261,-550.489112112971,510.734096414331,3.6607880200891e-25,6.08893162572923e-23,-1.41251983648777e-19,-2.92784321793882e-17,-2.29313706821582e-15,5.56351509886968e-12,6.24079502593768e-09,-4.53707332611906e-07,-0.00150801549966497,0.00744802514726873,-13.4012535670783,-546.453797207571,490.634003234648,-3.45865882652046e-120,1.3300753055417e-117,6.96201406307403e-114,-2.80570563834408e-111,-6.28788512109527e-108,2.69937448234189e-105,3.31889174120668e-102,-1.558112073515e-99,-1.10487840554396e-96,5.94389775656378e-94,2.2571163688737e-91,-1.5393348881984e-88,-2.11226565196485e-86,2.58594009735081e-83,-1.93240863251169e-81,-2.06653811054482e-78,7.55449106627547e-76,-2.18317934124657e-73,-4.22929755190805e-72,9.99392875365614e-68,-3.95295667105826e-65,-1.69527758782684e-62,1.13847579066941e-59,1.74152625631885e-57,-1.89518914861315e-54,-1.04224614275819e-52,2.20666215717798e-49,1.10884487573082e-48,-1.90608407017618e-44,4.60695286578259e-43,1.24801797043542e-39,-5.26042543584416e-38,-6.22126282817782e-35,3.31023056045668e-33,2.34530054478923e-30,-1.39739088902055e-28,-6.57725966762661e-26,4.11616769099439e-24,1.33519704293435e-21,-8.42115078964951e-20,-1.88074585915152e-17,1.16098625627798e-15,1.71886658349748e-13,-1.01859546999761e-11,-9.03901360381137e-10,5.13042363187629e-08,2.09172086872283e-06,-0.000120056484100574,-0.00608448474358803,0.0786726471568774,-17.9701620830372
106,-122,1319,2.48286221173235e-27,-1.77469224614667e-23,5.54928587655906e-20,-9.83081880907997e-17,1.05589716817038e-13,-6.71180519263147e-11,2.15895346095413e-08,-1.24686489971278e-06,-0.000471249380724596,-0.307093175309988,2.53715728358612,-543.469844763534,538.355837529424,-4.14602587549324e-25,-5.95850438357122e-23,4.07777580945116e-19,2.96456218669279e-17,-1.58400118445348e-13,-4.81523157899771e-12,2.92919264136478e-08,3.17021026571567e-07,-0.00392513641046084,-0.0074206548357693,-23.5411447417842,-542.817065079505,545.23959220162,-2.50018193558745e-25,4.12872971914238e-23,2.31764115948487e-19,-3.047203005666e-17,-8.24822206729043e-14,7.7025743322221e-12,1.38862585082342e-08,-8.49621784522124e-07,-0.00203628438890842,0.041020545506056,-7.13416861056746,-509.336916570026,494.829366133366,-8.33894773699309e-25,-7.30513798983827e-23,5.67401500343604e-19,5.19274936381451e-17,-1.48753071946092e-13,-1.4620216539413e-11,1.85854120162925e-08,1.86794137687938e-06,-0.00194968793934721,-0.0832318153565007,-17.1581800495935,-506.412557452896,490.64805521716,2.60498795311888e-124,6.83522060997053e-122,-7.06981240230436e-118,-1.98025214246418e-115,8.37722952531776e-112,2.60439273969478e-109,-5.48457910689285e-106,-2.04003922980401e-103,1.94543189090993e-100,1.04301871021273e-97,-1.61211683220643e-95,-3.53061154346954e-92,-1.88149501055681e-89,7.23012727458695e-87,9.69424975017769e-84,-4.06366023598682e-82,-1.83608890396049e-78,-2.631478503077e-76,-2.04775679108787e-73,9.76940510497588e-71,2.35448304907088e-67,-1.64091325171776e-65,-7.85718589027826e-62,8.99661838319035e-61,1.66833398072615e-56,2.56245988894945e-55,-2.54833772384232e-51,-8.16757336391225e-50,2.91319019414959e-46,1.29760992878557e-44,-2.52137707938572e-41,-1.40000422895779e-39,1.64628753774537e-36,1.09919914948269e-34,-7.98177308554341e-32,-6.38237247211185e-30,2.78897268803681e-27,2.71807856494961e-25,-6.6712071857429e-23,-8.26789025653064e-21,9.92987023365215e-19,1.71711694469281e-16,-7.27438557891767e-15,-2.28029585110271e-12,-3.55805749864207e-13,1.78159610030461e-08,3.25846119978364e-07,-7.49489658689335e-05,-0.00552871060100533,0.131119692809688,-20.3424557482165
107,-23,1307,-2.41744798052425e-27,5.94748623246567e-24,1.52911071435036e-20,-7.98492318706148e-17,1.32147159417128e-13,-1.08852709245827e-10,4.55377563656797e-08,-7.97839494257281e-06,0.000472815179697003,-0.437797793336066,13.4265013076488,-539.024750709039,513.741898050707,-2.20219387769081e-24,-1.51828594368125e-22,1.78059194953506e-18,8.73077459634887e-17,-5.55347117614219e-13,-1.56268072077344e-11,8.23741261661076e-08,7.85976114266896e-07,-0.00705474252996701,0.0111521070920657,-22.2034822457709,-605.325374917715,636.402245896961,-1.05365105702554e-25,2.12093021317922e-23,1.25011019113501e-19,-2.16933700823369e-17,-5.86266295753304e-14,7.87536277169191e-12,1.26208439179316e-08,-1.23663995259021e-06,-0.0019278765680139,0.0766740985725863,-16.2637535904008,-593.333449660275,619.85699160365,-1.68816705413409e-25,-7.79940351053752e-24,1.6673587455508e-19,6.81427237341229e-18,-6.30239302574241e-14,-2.14516462698669e-12,1.11227615045688e-08,3.2078212410073e-07,-0.00146890975772759,-0.0202537530344776,-14.8872186446298,-590.346639165445,618.830763325191,-1.16774730953438e-124,2.48358349945685e-121,-6.56525150474822e-119,-6.96830934632104e-115,8.70525408352162e-112,9.61874866238875e-109,-1.59819218621377e-105,-8.82990620786005e-103,1.5550911284611e-99,6.08427559242296e-97,-9.71876618259218e-94,-3.31880270010743e-91,4.17322505780579e-88,1.46051761429611e-85,-1.2449854259198e-82,-5.20511610096791e-80,2.42521203685539e-77,1.50108841647738e-74,-2.06836422460847e-72,-3.49823770470945e-69,-4.3171829190165e-67,6.57937879129185e-64,2.12967613867795e-61,-9.96776698486842e-59,-4.71587881928567e-56,1.21262486403891e-53,7.04491686475587e-51,-1.17876443728149e-48,-7.70863014761295e-46,9.09145506272741e-44,6.32397357037036e-41,-5.51239863790065e-39,-3.88988369861466e-36,2.59899766050315e-34,1.76603575442111e-31,-9.42200807346212e-30,-5.72440327620146e-27,2.60265693870846e-25,1.2430612920686e-22,-5.44975004364834e-21,-1.56012756758852e-18,8.56748220143467e-17,5.27739954997251e-15,-9.6277094760272e-13,1.29098372125799e-10,6.57357932408758e-09,-1.65752804435748e-06,-1.56138089744576e-05,-0.00063480556514062,-0.0209465571031545,-23.8525860149959
108,-16,1401,9.87685278118006e-27,-7.31760482015919e-23,2.31872292039964e-19,-4.08616408951447e-16,4.34828647687076e-13,-2.81995174910755e-10,1.04951149192307e-07,-1.80882193984367e-05,0.000519052276519288,-0.372646307111835,-1.55804178103629,-484.338538251006,479.490906014654,-7.65165735719301e-24,7.5236216838197e-22,4.93538781955826e-18,-3.817643024398e-16,-1.23544641110116e-12,6.62235563891401e-11,1.50418785777746e-07,-4.79043640206804e-06,-0.0104131522580937,0.122426012667423,-16.5892525876862,-486.950596198625,495.785670092154,-9.12614540242321e-25,-8.43129072473856e-23,5.55554771383304e-19,2.77754551445286e-17,-1.37319591300185e-13,-1.81161504098492e-12,1.78418107552417e-08,-7.22292384835554e-08,-0.00216910144460653,0.00172827486244811,-5.12945294625256,-566.883290565451,495.883042808155,8.22557423880342e-26,2.71366752594566e-23,1.18068741216397e-20,-1.06782468859732e-17,-3.27885461111467e-14,-1.18311931016125e-13,9.20324377896063e-09,2.46347371543114e-07,-0.0017377019645549,-0.00532736730410332,-14.7062731168871,-562.827804854275,494.883450688628,1.77156522829262e-121,3.03779042333897e-119,-4.24294711960804e-115,-7.59237020273579e-113,4.62733509611657e-109,8.62892330923796e-107,-3.01831146341598e-103,-5.84546190389545e-101,1.29325722615652e-97,2.57787130926793e-95,-3.7110793797431e-92,-7.41090958297671e-90,6.63498688707064e-87,1.18179324665002e-84,-4.21851607876536e-82,3.3236670970796e-80,-1.39346166885906e-76,-7.87308102046381e-74,5.16159749412927e-71,2.5064009453636e-68,-9.0854642620061e-66,-4.92119579184489e-63,9.72660787690328e-61,6.86865186922763e-58,-5.39256889132107e-56,-7.04988989968864e-53,-1.35769293996689e-51,5.27643236026866e-48,5.94452247587545e-46,-2.71753128397993e-43,-6.2980441214193e-41,7.67298038967271e-39,4.03939700254818e-36,8.15229078056218e-35,-1.73914039118284e-31,-2.00377979831022e-29,5.05770332061813e-27,1.03578600947024e-24,-9.57352926692772e-23,-3.07053113564811e-20,1.10489479703708e-18,5.70356678899877e-16,-8.07435076066088e-15,-6.50468120928915e-12,7.72823920729716e-11,4.15910977889658e-08,-8.78071377278282e-07,-0.000121960552265703,-0.00494815266857501,0.178557663903457,-19.6456292427212
109,-15,1425,1.58296197530136e-26,-1.13556798046071e-22,3.45876613010633e-19,-5.80816088709794e-16,5.8274319171708e-13,-3.51690781851855e-10,1.19967201664628e-07,-1.88423902284474e-05,0.000787556137474476,-0.448317333087447,2.71341118971779,-444.887022714642,470.96220527076,-1.18165210904017e-24,-9.17052620200041e-22,1.01056233086943e-18,3.68683728469231e-16,-3.23247747282942e-13,-4.76603510920261e-11,5.27293182336401e-08,2.32737872228451e-06,-0.00593531310113019,-0.0432651239502612,-11.6871933295968,-514.809437745465,491.170511322036,-1.30905047616324e-24,-6.86255416853457e-23,9.31467717963062e-19,5.70293206429276e-17,-2.40954770296356e-13,-1.56885442316815e-11,2.85027827091501e-08,1.56903165878592e-06,-0.00256974419072983,-0.0394410407689238,-15.2921338607905,-459.032135469223,421.772286943189,-5.2610573174676e-25,-3.09421133561891e-22,6.24621717259824e-19,1.76663954888139e-16,-1.99234260408019e-13,-3.31549713679072e-11,2.66020814746374e-08,2.47235589218203e-06,-0.00242131004100334,-0.0622469692330689,-14.4005658567788,-450.034891859763,418.748458266778,7.64912611165649e-121,-7.16331085805043e-118,-1.19310647440489e-114,1.38508383238053e-111,6.71397484654614e-109,-1.19310931832691e-105,-5.38898200414608e-104,5.91989354496597e-100,-1.40083260514635e-97,-1.78485099603062e-94,9.21231703768054e-92,2.85614920420866e-89,-2.97655284517414e-86,5.95804355323738e-85,5.13544466339357e-81,-1.56998733654396e-78,-9.13333946249192e-77,4.27375984228196e-73,-2.13813939290191e-70,-6.35929503044593e-68,6.86974437323492e-65,4.92962215043262e-63,-1.29120029413684e-59,9.09544947568023e-59,1.72501172838002e-54,-8.13097262546579e-53,-1.73301426908175e-49,1.22111716796096e-47,1.33471450011977e-44,-1.13705667852457e-42,-7.8957013626584e-40,7.55554578374475e-38,3.54938873979652e-35,-3.73648156125538e-33,-1.18283556852831e-30,1.39223557219281e-28,2.78713893364358e-26,-3.89655417063547e-24,-4.20195798771858e-22,8.05572353578577e-20,2.93235533505427e-18,-1.18656441688174e-15,1.48459209306539e-14,1.15907533759861e-11,-4.23679685023323e-10,-6.49610880743316e-08,2.37749524398878e-06,0.000153627041981269,-0.00788008717537648,-0.115573852589638,-14.3356151132129
11,-42,1372,-1.66696547042372e-26,1.04848793925726e-22,-2.65553901797907e-19,3.38993317541089e-16,-2.14823821536658e-13,4.28652014565459e-11,1.84135027348343e-08,-8.24535044624513e-06,0.000383445216556427,-0.399703331816849,-1.32992063113472,-471.74509240142,461.473680700399,-1.25681985294867e-23,-3.0529556753013e-22,7.74414397894629e-18,1.54751388472059e-16,-1.80631399934579e-12,-2.60412576148369e-11,1.98949656336541e-07,1.41074572353057e-06,-0.0118636483715442,0.00304179316506774,-21.9487141449506,-463.281816045123,475.164119394553,-2.69181071936971e-24,1.38675759059118e-22,1.72982849816127e-18,-4.60548762223358e-17,-4.22290780968039e-13,5.23756478057657e-12,4.94579693478803e-08,-6.58494597593616e-07,-0.00412310961304783,0.0549906570092625,-15.0409947436753,-539.51179623963,531.287188369075,-1.06230497983193e-24,-2.3129167232606e-22,7.6555060534938e-19,1.50090342421708e-16,-2.04914317964315e-13,-3.33705782630874e-11,2.60352540594699e-08,2.91499524309295e-06,-0.00244274015767472,-0.0725845410923163,-13.0427144439449,-537.531545406336,516.057518256803,-3.94589277974791e-121,-2.9839645053721e-118,8.41748748929805e-115,6.71538890826448e-112,-8.05389015263508e-109,-6.86981539731833e-106,4.49008493022146e-103,4.18424551521213e-100,-1.55870735970864e-97,-1.65436074456728e-94,3.12134671376175e-92,4.22841177450357e-89,-1.26856797428026e-87,-5.75973956721662e-84,-1.35022645333903e-81,-3.2079489148951e-79,4.98768820352859e-76,3.81708444795746e-73,-9.96089511862889e-71,-1.06441023340209e-67,1.31248950027813e-65,1.88093232688167e-62,-1.14766764074507e-60,-2.38917999572057e-57,5.70861459847032e-56,2.25402203676019e-52,3.02209392007548e-54,-1.57313885391874e-47,-2.30736835924417e-46,7.78676030791948e-43,1.56138108511952e-41,-2.36231128110724e-38,-1.51556416644787e-37,1.10500197924927e-34,-4.68395081023615e-32,2.93156027369697e-29,3.95862855406554e-27,-1.64300358445677e-24,-1.73995840036682e-22,4.85365846505286e-20,4.83851282343946e-18,-8.86167626788758e-16,-8.69297887614165e-14,9.93353227938442e-12,9.53250223147577e-10,-6.27982786018015e-08,-5.19572130053981e-06,0.00018050774539215,-0.0036087415610614,-0.0846054170796524,-12.7150921724595
110,-97,1279,7.81319826108103e-27,-4.98683036168023e-23,1.31760978751009e-19,-1.85132409281794e-16,1.46317654187983e-13,-6.0950634284102e-11,8.22617225034695e-09,2.79770178666185e-06,-0.000713658176169852,-0.310228471527393,2.775125135847,-535.638970875123,480.116898694568,-2.28862274300303e-24,-1.01269663650411e-22,1.75452515558333e-18,4.88812773522546e-17,-5.21995480879279e-13,-8.11754522399756e-12,7.54424982747436e-08,6.64965343057003e-07,-0.00682032852017965,-0.0153350526004539,-24.010924429604,-560.632271244503,492.216147078729,-2.4873554548552e-25,4.00484673726566e-23,2.76765692667562e-19,-7.96519654769903e-18,-1.09301685646048e-13,-2.63888051359193e-12,1.92515131039573e-08,4.42079117525107e-07,-0.00234512456119847,0.00922768658251543,-17.8762098116363,-484.291675185103,414.894329845118,1.08517765931705e-24,3.17850090075818e-22,-3.81608676478847e-19,-9.50203567225366e-17,1.17035476021142e-14,2.59463043286458e-12,9.23548556745419e-09,1.01382164239262e-06,-0.00192755853195261,-0.047677665016053,-11.2135408902988,-453.898244901769,411.85547943368,-2.3728033035105e-123,-2.47146449024064e-120,4.40867374460097e-117,4.86745264432876e-114,-3.60342901483752e-111,-4.02741941015353e-108,1.72194003007633e-105,1.6421437075681e-102,-5.55611426855049e-100,-1.6352871396093e-97,1.37420031137235e-94,-1.80362425138146e-91,-2.42291790601574e-89,1.10680136316959e-85,-2.19700184494222e-84,-3.24344955521348e-80,4.66976428054204e-78,4.98327554742062e-75,-2.33902571134961e-72,2.60399502899254e-71,7.32002491520299e-67,-2.30083023404723e-64,-1.63097033375208e-61,6.82933521491095e-59,2.71661604076452e-56,-1.23937819439072e-53,-3.46284375303597e-51,1.62400714326688e-48,3.41586546090372e-46,-1.61337539420269e-43,-2.61685433136043e-41,1.2340568666167e-38,1.55423322622204e-36,-7.26593233288613e-34,-7.11847006056526e-32,3.25777938135554e-29,2.49693290573697e-27,-1.08958121113316e-24,-6.67282584173595e-23,2.63091819244638e-20,1.35749089942042e-18,-4.3587244746081e-16,-2.09456534150388e-14,4.55325272546499e-12,2.34097895584766e-10,-2.54297087876145e-08,-1.53650875922975e-06,4.64302617167486e-05,-0.0027531755861542,0.04548268845626,-22.8279129467387
111,-88,1302,-3.16657936840473e-26,1.99208088654222e-22,-5.27023595371462e-19,7.61453640689984e-16,-6.52834156879322e-13,3.37521097342665e-10,-1.01714831054361e-07,1.57596718343059e-05,-0.000175029510410413,-0.669824880115797,-1.48630996263004,-493.065595251812,555.686962214105,-1.07153831579091e-24,1.22141455669973e-22,8.80762095292552e-19,-5.87862740450544e-17,-2.81971694134594e-13,7.82021055326051e-12,4.42832452973671e-08,1.41073277513561e-07,-0.00467089805250991,-0.0592445723907904,-15.6577156260137,-567.956597786889,609.977660998646,9.28752792522966e-26,-3.02327425760358e-23,-3.17621463381262e-20,2.23998908073563e-17,-1.66395996232297e-14,-4.76957341289551e-12,8.26849872245892e-09,3.61712321166967e-07,-0.00179589590959137,-0.0235977087038065,-18.9972294280407,-499.664980123627,527.98277811932,-1.7518297788298e-25,1.54769778462756e-22,1.41186516553707e-19,-6.32102968797211e-17,-4.9740666031458e-14,4.67616283118943e-12,8.87746381304381e-09,6.01676198309553e-07,-0.00145893252826273,-0.0528341037871728,-18.7664585655777,-495.603960261466,519.005315847025,-1.94976417290971e-123,1.41157710380099e-120,5.10587660051458e-117,-3.83265281533626e-114,-5.87107358332122e-111,4.60601960798554e-108,3.80923405284112e-105,-3.17007670586226e-102,-1.43392773402216e-99,1.31272715108096e-96,2.28104873472763e-94,-2.75402426550158e-91,6.38439855264491e-89,-2.39191916875107e-86,-5.22800451778039e-83,4.00430298631109e-80,1.70003985153518e-77,-1.56600641286322e-74,-3.35206403295871e-72,3.74906353843915e-69,3.86499134213498e-67,-6.10533699796652e-64,-8.81164081713941e-63,6.58954435869731e-59,-6.06614735433072e-57,-3.60756072313236e-54,1.36496959278581e-51,-1.82711286927656e-49,-1.69961569926857e-46,6.40086633287921e-44,1.43626788256458e-41,-7.55464469207883e-39,-8.53742747777896e-37,5.67635199262625e-34,3.47966431863951e-32,-2.98549296952813e-29,-8.66540422650698e-28,1.11880387128987e-24,6.65009026471765e-24,-2.9504515138091e-20,3.46968036445489e-19,5.28946710144744e-16,-1.35820628842692e-14,-6.06471771000404e-12,2.1889468099875e-10,4.00408267695914e-08,-1.62535580107141e-06,-0.00012457924629154,-0.000237718677667131,0.0576747928350807,-15.6000359571659
